                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    297,                0.32491,                0.32526,                 1.4549,                0.90877,                0.90749,                0.89466,                0.85683,                0.34558,                  0.584,                 1.2418,             0.00085284,             0.00085284,             0.00085284
                    298,                0.33087,                0.34043,                  1.401,                0.93494,                0.86364,                0.89159,                 0.8523,                0.35742,                0.59782,                 1.2384,             0.00085009,             0.00085009,             0.00085009
                    299,                0.36669,                0.35439,                 1.4456,                0.93762,                0.86364,                0.88644,                 0.8549,                0.35775,                0.59045,                 1.2297,             0.00084734,             0.00084734,             0.00084734
                    300,                0.31776,                0.32819,                  1.439,                0.94887,                0.89981,                0.89064,                0.84516,                0.38749,                  0.613,                 1.2193,             0.00084459,             0.00084459,             0.00084459
                    301,                 0.3342,                0.33991,                 1.3983,                0.94185,                0.90909,                0.89132,                0.84174,                0.40288,                0.62957,                 1.2166,             0.00084184,             0.00084184,             0.00084184
                    302,                0.34909,                0.32903,                 1.4267,                0.93607,                0.86364,                0.88275,                 0.8374,                 0.3834,                0.64648,                 1.2011,             0.00083908,             0.00083908,             0.00083908
                    303,                0.33433,                0.35916,                 1.4597,                0.87419,                0.90909,                0.87708,                 0.8399,                0.36459,                0.65816,                 1.2028,             0.00083633,             0.00083633,             0.00083633
                    304,                0.32675,                0.32159,                 1.4033,                0.87419,                0.90585,                0.87347,                0.82021,                 0.4055,                0.69712,                 1.2009,             0.00083358,             0.00083358,             0.00083358
                    305,                0.35644,                0.34096,                 1.4584,                0.87438,                0.90661,                0.87108,                0.82507,                0.38566,                0.69039,                 1.1882,             0.00083083,             0.00083083,             0.00083083
                    306,                0.33814,                0.34999,                 1.4393,                0.87448,                0.90701,                0.87078,                0.82713,                0.35667,                0.66275,                 1.2019,             0.00082808,             0.00082808,             0.00082808
                    307,                0.37187,                0.36712,                  1.404,                0.87452,                0.90718,                 0.8714,                  0.841,                0.32869,                0.59087,                  1.241,             0.00082533,             0.00082533,             0.00082533
                    308,                0.32769,                0.32598,                 1.4575,                0.87391,                0.90473,                0.89157,                0.85814,                0.31448,                0.55999,                 1.2414,             0.00082258,             0.00082258,             0.00082258
                    309,                 0.3374,                0.33829,                 1.5047,                  0.865,                0.90909,                 0.9023,                0.86385,                0.31029,                0.56132,                 1.2351,             0.00081983,             0.00081983,             0.00081983
                    310,                0.33799,                0.33783,                 1.5102,                0.90873,                0.90727,                0.91323,                0.87105,                0.32151,                0.54351,                 1.2228,             0.00081708,             0.00081708,             0.00081708
                    311,                 0.3326,                0.31281,                  1.503,                0.90044,                0.90909,                0.91309,                0.86995,                0.33118,                0.53314,                 1.2174,             0.00081433,             0.00081433,             0.00081433
                    312,                0.34747,                0.35191,                 1.4244,                0.89908,                0.90909,                0.91208,                0.86765,                0.33646,                 0.4913,                 1.2146,             0.00081158,             0.00081158,             0.00081158
                    313,                0.33091,                0.32751,                 1.5443,                0.94029,                0.90909,                   0.92,                0.87715,                0.34517,                0.47545,                 1.2257,             0.00080883,             0.00080883,             0.00080883
                    314,                0.34104,                 0.3228,                 1.3917,                0.94113,                0.90909,                0.92038,                0.87924,                 0.3502,                0.45418,                 1.2289,             0.00080608,             0.00080608,             0.00080608
                    315,                0.30695,                 0.3161,                 1.4128,                0.93787,                0.90757,                0.92373,                0.88431,                0.34474,                0.44667,                 1.2202,             0.00080333,             0.00080333,             0.00080333
                    316,                0.35981,                0.36255,                 1.5212,                0.89063,                0.90909,                0.91943,                0.87326,                0.35672,                0.44119,                 1.2114,             0.00080058,             0.00080058,             0.00080058
                    317,                0.33484,                0.33654,                 1.5007,                0.99027,                0.86364,                0.92535,                0.87773,                0.36281,                0.42542,                 1.2117,             0.00079783,             0.00079783,             0.00079783
                    318,                 0.3234,                0.30969,                 1.3853,                0.99853,                0.85498,                0.92214,                0.88246,                0.33441,                0.40755,                 1.2074,             0.00079508,             0.00079508,             0.00079508
                    319,                0.34481,                 0.3376,                 1.4163,                0.89751,                0.90909,                0.91339,                0.87392,                0.34669,                0.41622,                 1.2127,             0.00079233,             0.00079233,             0.00079233
                    320,                0.33531,                0.34031,                 1.4799,                0.96378,                0.86364,                0.91581,                 0.8737,                0.34229,                0.43804,                 1.2156,             0.00078957,             0.00078957,             0.00078957
                    321,                0.31203,                0.32405,                 1.5197,                 0.9377,                0.90652,                0.91475,                0.86811,                0.35821,                0.49525,                 1.2091,             0.00078682,             0.00078682,             0.00078682
                    322,                0.30319,                0.31767,                 1.4423,                 0.8957,                0.90909,                0.90908,                0.85572,                0.36176,                0.51364,                 1.2166,             0.00078407,             0.00078407,             0.00078407
                    323,                 0.3438,                0.34337,                 1.4886,                0.89454,                0.90669,                0.91496,                0.86044,                0.34772,                0.49882,                 1.2428,             0.00078132,             0.00078132,             0.00078132
                    324,                0.32958,                0.32581,                 1.4296,                0.94264,                0.85699,                 0.9171,                0.86109,                0.33886,                0.45843,                 1.2757,             0.00077857,             0.00077857,             0.00077857
                    325,                0.30153,                0.32393,                 1.3651,                0.97722,                0.86115,                0.90658,                0.86363,                0.34199,                0.46968,                 1.3276,             0.00077582,             0.00077582,             0.00077582
                    326,                0.31195,                0.30699,                 1.3795,                0.98774,                 0.8619,                0.90478,                0.85768,                0.35021,                0.50493,                 1.4069,             0.00077307,             0.00077307,             0.00077307
                    327,                0.33907,                0.32887,                 1.4125,                 0.9864,                0.86008,                0.90457,                 0.8513,                0.34704,                 0.5203,                 1.4249,             0.00077032,             0.00077032,             0.00077032
                    328,                0.31204,                0.31854,                 1.4627,                0.98722,                0.85914,                0.91866,                0.86965,                0.35462,                0.49508,                 1.4363,             0.00076757,             0.00076757,             0.00076757
                    329,                0.31592,                0.31152,                 1.4168,                0.98999,                0.86364,                0.90786,                0.86265,                0.36163,                0.49334,                 1.3947,             0.00076482,             0.00076482,             0.00076482
                    330,                0.33766,                0.36649,                 1.4707,                0.99171,                0.86364,                0.91068,                0.87079,                0.36247,                0.48889,                 1.3245,             0.00076207,             0.00076207,             0.00076207
                    331,                 0.3233,                0.31403,                 1.3605,                0.99229,                0.86364,                0.91039,                0.87335,                0.36121,                0.48078,                 1.2683,             0.00075932,             0.00075932,             0.00075932
                    332,                0.33217,                0.31427,                 1.4345,                0.99012,                0.86364,                0.90586,                0.86138,                0.37129,                 0.4974,                  1.235,             0.00075657,             0.00075657,             0.00075657
                    333,                0.30769,                0.29345,                 1.3558,                0.98871,                0.86364,                0.90879,                0.86623,                0.37052,                0.50825,                 1.2422,             0.00075382,             0.00075382,             0.00075382
                    334,                0.31742,                 0.3171,                 1.4483,                0.98506,                0.86364,                 0.9154,                0.87188,                0.36258,                0.49388,                 1.2423,             0.00075107,             0.00075107,             0.00075107
                    335,                0.33475,                0.33872,                 1.4725,                0.94041,                0.86364,                0.91476,                0.86736,                0.35594,                0.48917,                 1.2219,             0.00074832,             0.00074832,             0.00074832
                    336,                0.33583,                0.32354,                 1.4218,                0.93251,                0.86364,                0.89804,                0.85123,                0.37402,                0.47256,                 1.2279,             0.00074557,             0.00074557,             0.00074557
                    337,                0.34953,                0.35361,                 1.4894,                0.91751,                0.86059,                0.89981,                0.85065,                0.38152,                0.51274,                 1.2724,             0.00074282,             0.00074282,             0.00074282
                    338,                 0.3279,                0.32662,                 1.4344,                 0.8632,                0.90909,                0.89934,                0.85267,                0.37191,                0.53311,                 1.3044,             0.00074006,             0.00074006,             0.00074006
                    339,                0.32093,                0.33405,                 1.4869,                0.90316,                0.90572,                0.90274,                 0.8584,                0.35821,                0.54485,                 1.3142,             0.00073731,             0.00073731,             0.00073731
                    340,                0.31057,                0.31435,                 1.4152,                0.90247,                0.90574,                0.90249,                0.85998,                0.35976,                0.57114,                 1.2853,             0.00073456,             0.00073456,             0.00073456
                    341,                0.32374,                 0.3323,                 1.4024,                0.89897,                0.90226,                0.90065,                0.85795,                0.34956,                0.60077,                 1.2717,             0.00073181,             0.00073181,             0.00073181
                    342,                0.31825,                0.33227,                 1.4114,                0.89522,                0.86364,                0.89493,                0.84427,                0.36593,                0.63131,                   1.27,             0.00072906,             0.00072906,             0.00072906
                    343,                0.31447,                0.30568,                 1.4264,                0.89576,                0.86364,                0.89668,                0.84891,                0.38642,                0.65255,                  1.285,             0.00072631,             0.00072631,             0.00072631
                    344,                0.30761,                0.31126,                 1.4325,                0.89187,                0.86364,                0.88984,                0.85281,                0.35625,                0.68521,                 1.2859,             0.00072356,             0.00072356,             0.00072356
                    345,                0.30209,                0.31812,                 1.4527,                0.93242,                0.85971,                0.91943,                0.87605,                0.35901,                0.64213,                 1.3167,             0.00072081,             0.00072081,             0.00072081
                    346,                0.33516,                 0.3264,                 1.5279,                0.93591,                0.86364,                0.92125,                0.87887,                0.36248,                0.64745,                 1.3594,             0.00071806,             0.00071806,             0.00071806
                    347,                0.32281,                 0.3185,                 1.5061,                0.92952,                0.86364,                0.92531,                 0.8883,                0.34924,                0.64334,                  1.386,             0.00071531,             0.00071531,             0.00071531
                    348,                0.32407,                0.33374,                 1.4696,                0.98743,                0.86364,                0.91963,                0.88281,                0.35019,                0.56294,                 1.3966,             0.00071256,             0.00071256,             0.00071256
                    349,                 0.3247,                0.33144,                  1.483,                0.99358,                0.86364,                0.91237,                0.86747,                0.33906,                0.54477,                 1.4385,             0.00070981,             0.00070981,             0.00070981
                    350,                0.28956,                0.31091,                 1.3971,                0.99303,                0.86364,                0.90519,                0.86664,                0.32967,                0.52053,                 1.4615,             0.00070706,             0.00070706,             0.00070706
                    351,                 0.3147,                 0.3194,                  1.442,                0.99259,                0.86364,                0.90671,                0.87126,                0.32519,                0.49655,                 1.4665,             0.00070431,             0.00070431,             0.00070431
                    352,                0.35315,                0.32546,                 1.5734,                0.99316,                0.86364,                0.91224,                0.86628,                0.34097,                0.49445,                 1.4779,             0.00070156,             0.00070156,             0.00070156
                    353,                0.34019,                0.34051,                 1.4651,                0.99303,                0.86364,                0.91412,                0.86978,                0.34873,                0.48603,                 1.4708,             0.00069881,             0.00069881,             0.00069881
                    354,                0.31322,                0.32028,                 1.4145,                0.99415,                0.86364,                0.92222,                0.87547,                0.34833,                0.46845,                 1.5022,             0.00069606,             0.00069606,             0.00069606
                    355,                0.32819,                0.32571,                   1.38,                0.99421,                0.86364,                0.92463,                0.87609,                0.33713,                0.44241,                 1.5527,             0.00069331,             0.00069331,             0.00069331
                    356,                0.32923,                 0.3339,                 1.4678,                0.93923,                0.90909,                 0.9205,                0.87461,                0.31959,                 0.4176,                 1.5906,             0.00069055,             0.00069055,             0.00069055
                    357,                0.34369,                0.34335,                  1.557,                0.94065,                0.90909,                0.92237,                0.87809,                0.31089,                0.41331,                 1.4574,              0.0006878,              0.0006878,              0.0006878
                    358,                0.32187,                0.32936,                 1.4506,                0.93363,                0.90909,                 0.9241,                0.88142,                0.31993,                0.42089,                 1.3264,             0.00068505,             0.00068505,             0.00068505
                    359,                0.33735,                 0.3382,                   1.45,                0.93523,                 0.8973,                0.92738,                 0.8855,                0.32811,                0.43875,                 1.2576,              0.0006823,              0.0006823,              0.0006823
                    360,                0.31849,                0.31068,                  1.408,                0.88879,                0.89606,                 0.9294,                0.88196,                0.33055,                0.44329,                 1.2389,             0.00067955,             0.00067955,             0.00067955
                    361,                0.32151,                0.30935,                 1.5133,                0.87295,                 0.9064,                0.91221,                0.86587,                0.32056,                0.45688,                 1.2514,              0.0006768,              0.0006768,              0.0006768
                    362,                 0.3003,                0.29732,                 1.4239,                0.86075,                0.90909,                0.90881,                0.87197,                0.31865,                 0.4643,                 1.2606,             0.00067405,             0.00067405,             0.00067405
                    363,                0.29957,                 0.3172,                 1.3946,                0.84363,                0.90909,                 0.8984,                0.86268,                0.31698,                0.48225,                 1.2776,              0.0006713,              0.0006713,              0.0006713
                    364,                0.30281,                0.31779,                 1.4304,                0.86546,                0.87886,                0.89684,                0.85557,                 0.3229,                0.48525,                 1.4095,             0.00066855,             0.00066855,             0.00066855
                    365,                0.31228,                0.29634,                 1.4765,                0.89615,                0.90909,                0.90464,                0.86142,                0.31091,                0.45779,                 1.5027,              0.0006658,              0.0006658,              0.0006658
                    366,                0.30924,                0.30388,                 1.3928,                0.89496,                0.90909,                0.90547,                0.85493,                0.31782,                  0.449,                  1.526,             0.00066305,             0.00066305,             0.00066305
                    367,                0.32955,                0.32035,                 1.4605,                0.94557,                0.90244,                0.91168,                0.86557,                0.31276,                0.43384,                 1.5366,              0.0006603,              0.0006603,              0.0006603
                    368,                0.31243,                0.29476,                 1.3641,                0.89891,                0.90909,                0.91409,                0.87306,                0.30065,                0.46184,                  1.559,             0.00065755,             0.00065755,             0.00065755
                    369,                0.32351,                0.32728,                 1.4687,                0.90039,                0.90909,                0.91671,                0.87121,                 0.2952,                0.48011,                 1.6063,              0.0006548,              0.0006548,              0.0006548
                    370,                0.30139,                0.33137,                 1.4438,                0.89956,                0.90909,                0.91197,                0.87309,                0.28962,                0.47065,                 1.6074,             0.00065205,             0.00065205,             0.00065205
                    371,                0.28813,                 0.3005,                 1.3831,                0.90202,                0.90909,                0.90627,                0.86714,                0.29058,                 0.5177,                 1.5074,              0.0006493,              0.0006493,              0.0006493
                    372,                 0.3092,                 0.2986,                 1.4144,                0.90376,                0.90909,                 0.8894,                0.85988,                0.29125,                0.55831,                 1.3377,             0.00064655,             0.00064655,             0.00064655
                    373,                0.34244,                0.34667,                 1.4743,                0.90396,                0.90909,                0.87979,                0.84215,                0.30063,                0.55533,                 1.2443,              0.0006438,              0.0006438,              0.0006438
                    374,                0.30356,                 0.3037,                 1.3227,                0.90281,                0.90909,                0.89296,                0.85791,                0.31207,                0.52709,                 1.2146,             0.00064104,             0.00064104,             0.00064104
                    375,                0.32822,                0.32131,                 1.4434,                0.90143,                0.90909,                0.90267,                0.86223,                0.31988,                0.49199,                  1.208,             0.00063829,             0.00063829,             0.00063829
                    376,                0.33128,                0.30799,                 1.4191,                0.90132,                0.90909,                0.91517,                0.88124,                0.30916,                0.44983,                 1.2027,             0.00063554,             0.00063554,             0.00063554
                    377,                0.28748,                0.31459,                 1.4004,                0.89932,                0.90909,                0.91214,                0.87395,                0.31065,                0.44837,                 1.2026,             0.00063279,             0.00063279,             0.00063279
                    378,                0.30256,                 0.2945,                  1.346,                0.89718,                0.90909,                 0.9141,                0.87233,                0.32293,                0.47205,                 1.1952,             0.00063004,             0.00063004,             0.00063004
                    379,                0.31972,                0.30961,                 1.4378,                  0.892,                0.90909,                0.91587,                0.87654,                 0.3325,                0.48675,                 1.1897,             0.00062729,             0.00062729,             0.00062729
                    380,                0.32078,                0.33232,                 1.4244,                0.89698,                0.90909,                0.90762,                 0.8657,                0.31774,                0.48664,                 1.2108,             0.00062454,             0.00062454,             0.00062454
                    381,                0.29731,                 0.3157,                 1.4929,                0.90194,                0.90909,                0.90712,                0.86098,                0.32333,                0.48726,                 1.2288,             0.00062179,             0.00062179,             0.00062179
                    382,                0.30693,                0.30474,                 1.4717,                0.90253,                0.90909,                0.89857,                0.86036,                 0.3266,                0.49071,                 1.2338,             0.00061904,             0.00061904,             0.00061904
                    383,                0.28129,                0.28828,                 1.3495,                0.90161,                0.90909,                0.89796,                0.85945,                 0.3332,                0.48891,                 1.2378,             0.00061629,             0.00061629,             0.00061629
                    384,                0.32238,                0.31763,                 1.4299,                0.90261,                0.90909,                0.89285,                0.84559,                0.35252,                0.50779,                 1.2319,             0.00061354,             0.00061354,             0.00061354
                    385,                0.33631,                0.31248,                  1.479,                0.90257,                0.90909,                0.89202,                0.85079,                 0.3565,                0.50306,                  1.233,             0.00061079,             0.00061079,             0.00061079
                    386,                0.32975,                0.32956,                 1.4312,                 0.9017,                0.90909,                0.89044,                0.84773,                0.35113,                0.53435,                 1.2314,             0.00060804,             0.00060804,             0.00060804
                    387,                0.32227,                0.31386,                 1.4117,                0.90008,                0.90909,                0.89018,                0.84834,                0.34616,                0.52274,                 1.2594,             0.00060529,             0.00060529,             0.00060529
                    388,                0.35087,                0.33727,                 1.5015,                0.89276,                0.90686,                0.89376,                0.85341,                0.33285,                0.48767,                 1.3393,             0.00060254,             0.00060254,             0.00060254
                    389,                0.29974,                 0.3042,                 1.4017,                0.93582,                0.86364,                0.89371,                0.85382,                0.33693,                0.46817,                 1.3729,             0.00059979,             0.00059979,             0.00059979
                    390,                0.30838,                0.32511,                 1.4918,                 0.9426,                0.86364,                0.89775,                0.86283,                0.33471,                0.47739,                 1.4136,             0.00059704,             0.00059704,             0.00059704
                    391,                0.30262,                0.30791,                  1.437,                0.94475,                0.86364,                0.89925,                0.86218,                0.32053,                0.49749,                 1.4778,             0.00059429,             0.00059429,             0.00059429
                    392,                0.29884,                0.28646,                  1.458,                0.93054,                0.86364,                0.90551,                 0.8678,                0.31261,                 0.4878,                 1.5406,             0.00059153,             0.00059153,             0.00059153
                    393,                0.31663,                0.31577,                 1.4971,                0.89712,                0.86364,                 0.9062,                0.86997,                0.30712,                0.48781,                 1.5722,             0.00058878,             0.00058878,             0.00058878
                    394,                0.29002,                0.28057,                 1.3707,                0.85992,                0.90909,                0.90198,                 0.8643,                 0.2987,                0.52159,                 1.5979,             0.00058603,             0.00058603,             0.00058603
                    395,                0.30213,                0.29583,                 1.4575,                0.90814,                0.90741,                0.89927,                0.85421,                0.30452,                 0.5587,                  1.602,             0.00058328,             0.00058328,             0.00058328
                    396,                0.33156,                0.32403,                 1.4389,                0.88431,                0.90909,                0.91325,                0.87006,                 0.3239,                0.55647,                 1.5573,             0.00058053,             0.00058053,             0.00058053
                    397,                0.32606,                0.31399,                 1.5506,                0.88897,                0.90909,                0.91165,                0.86889,                0.32291,                0.55959,                 1.5091,             0.00057778,             0.00057778,             0.00057778
                    398,                0.32016,                0.32923,                 1.3932,                0.87846,                0.90909,                0.90598,                0.85971,                0.31939,                0.56284,                 1.3567,             0.00057503,             0.00057503,             0.00057503
                    399,                0.32076,                0.30939,                 1.4861,                0.87481,                0.90909,                0.90673,                0.85957,                0.31521,                 0.5672,                  1.263,             0.00057228,             0.00057228,             0.00057228
                    400,                 0.3071,                0.31057,                 1.5228,                0.86776,                0.90909,                0.89088,                0.84721,                0.31491,                0.53978,                 1.2459,             0.00056953,             0.00056953,             0.00056953
                    401,                0.31145,                 0.3046,                 1.3919,                0.86861,                0.90909,                0.89122,                0.84819,                0.31679,                 0.5401,                 1.2473,             0.00056678,             0.00056678,             0.00056678
                    402,                0.31408,                0.28694,                 1.4541,                0.86944,                0.90909,                0.88751,                0.84403,                0.31804,                0.55188,                 1.2454,             0.00056403,             0.00056403,             0.00056403
                    403,                 0.2977,                0.31249,                 1.4169,                 0.8699,                0.90909,                0.87692,                0.83253,                0.32583,                0.56106,                 1.2494,             0.00056128,             0.00056128,             0.00056128
                    404,                0.37361,                0.35029,                 1.5325,                0.87031,                0.90909,                0.87433,                0.82706,                0.33173,                0.58601,                 1.2251,             0.00055853,             0.00055853,             0.00055853
                    405,                0.28466,                0.29412,                  1.463,                 0.8705,                0.90909,                0.86929,                0.82135,                 0.3334,                0.58563,                 1.2202,             0.00055578,             0.00055578,             0.00055578
                    406,                0.30641,                0.32342,                  1.389,                0.87186,                0.90909,                0.87293,                0.82093,                 0.3354,                0.57615,                 1.2224,             0.00055303,             0.00055303,             0.00055303
                    407,                0.30205,                0.29951,                  1.497,                0.87204,                0.90909,                0.87227,                0.82995,                0.33935,                0.60148,                 1.2132,             0.00055028,             0.00055028,             0.00055028
                    408,                0.30297,                0.30777,                 1.4728,                0.87239,                0.90909,                0.88385,                0.84873,                0.34725,                0.61699,                 1.2217,             0.00054753,             0.00054753,             0.00054753
                    409,                0.29701,                0.29219,                  1.443,                0.86952,                0.90909,                0.87572,                0.84125,                0.33724,                0.60999,                 1.2272,             0.00054478,             0.00054478,             0.00054478
                    410,                0.29945,                0.30887,                 1.3709,                0.86886,                0.90909,                0.87749,                0.83351,                0.33248,                0.60859,                 1.2286,             0.00054203,             0.00054203,             0.00054203
                    411,                0.31726,                0.31153,                 1.3832,                0.86835,                0.90909,                0.87917,                0.83519,                0.33762,                0.63008,                 1.2282,             0.00053927,             0.00053927,             0.00053927
                    412,                0.31768,                0.28185,                 1.5365,                0.86515,                0.90909,                 0.8916,                0.84388,                0.35227,                 0.6426,                 1.2345,             0.00053652,             0.00053652,             0.00053652
                    413,                0.30353,                0.29516,                 1.4315,                0.86362,                0.90909,                0.89602,                0.85661,                0.34051,                0.61658,                 1.2294,             0.00053377,             0.00053377,             0.00053377
                    414,                0.30481,                0.30595,                 1.4305,                0.91699,                0.86364,                0.88726,                0.83936,                0.34541,                0.62339,                  1.221,             0.00053102,             0.00053102,             0.00053102
                    415,                0.30157,                0.29158,                 1.4029,                0.92414,                0.86364,                0.89102,                0.84726,                0.35848,                0.64178,                 1.2238,             0.00052827,             0.00052827,             0.00052827
                    416,                0.31512,                 0.3121,                 1.4692,                0.92985,                0.86364,                0.88991,                0.84435,                0.36303,                0.60778,                 1.2343,             0.00052552,             0.00052552,             0.00052552
                    417,                0.33509,                0.31872,                 1.4319,                0.93229,                0.86364,                0.88799,                 0.8452,                0.35449,                0.60199,                 1.2467,             0.00052277,             0.00052277,             0.00052277
                    418,                0.32372,                0.30139,                 1.3966,                0.93473,                0.86364,                0.88799,                0.84621,                0.34159,                0.59946,                  1.257,             0.00052002,             0.00052002,             0.00052002
                    419,                0.31202,                0.31093,                 1.4326,                0.88297,                0.90909,                0.89197,                0.85425,                0.33409,                0.59561,                 1.2624,             0.00051727,             0.00051727,             0.00051727
                    420,                0.30022,                0.28817,                  1.447,                0.94545,                0.90257,                0.89943,                0.85536,                0.34583,                0.58025,                 1.2744,             0.00051452,             0.00051452,             0.00051452
                    421,                0.31438,                0.30964,                 1.4095,                0.94639,                0.90493,                0.89817,                0.85488,                 0.3488,                0.58047,                 1.2791,             0.00051177,             0.00051177,             0.00051177
                    422,                 0.2925,                0.30404,                 1.4295,                0.94657,                0.90581,                0.90111,                0.86218,                0.34444,                0.57145,                 1.2807,             0.00050902,             0.00050902,             0.00050902
                    423,                0.30915,                0.30238,                 1.3616,                0.94666,                0.90418,                0.90065,                 0.8613,                0.34231,                0.57414,                 1.2875,             0.00050627,             0.00050627,             0.00050627
                    424,                0.27699,                0.28574,                  1.416,                0.93958,                0.90909,                0.90023,                0.85951,                0.33253,                0.58031,                 1.2965,             0.00050352,             0.00050352,             0.00050352
                    425,                0.30945,                0.30471,                 1.4037,                0.93543,                0.90909,                0.90515,                0.85633,                0.33003,                0.59869,                 1.2987,             0.00050077,             0.00050077,             0.00050077
                    426,                0.28705,                0.28798,                 1.4037,                0.93646,                0.90909,                0.90778,                0.86223,                0.32823,                0.61741,                 1.2885,             0.00049802,             0.00049802,             0.00049802
                    427,                 0.3317,                0.33476,                 1.5053,                0.93803,                0.90909,                0.90463,                0.86574,                0.32855,                0.61563,                 1.2726,             0.00049527,             0.00049527,             0.00049527
                    428,                0.29999,                0.30613,                 1.4001,                0.93487,                0.90909,                0.90013,                0.86016,                0.33487,                  0.624,                 1.2312,             0.00049252,             0.00049252,             0.00049252
                    429,                0.30342,                0.31396,                 1.4959,                0.93631,                0.90909,                0.90624,                0.86405,                0.34884,                0.61913,                 1.2265,             0.00048976,             0.00048976,             0.00048976
                    430,                 0.2893,                0.31635,                 1.4238,                0.94264,                0.90909,                0.90366,                0.85286,                0.37105,                0.61449,                 1.2427,             0.00048701,             0.00048701,             0.00048701
